"URI","Label","Definition","Notation","StartDate","EndDate","hasProtectionTarget","hasProtectionTarget","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","recommendedUnit","recommendedUnit","skos:altLabel","skos:altLabel@bg","skos:scopeNote","skos:scopeNote"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/486","n-Pentane (air)","H3C-(CH2)3-CH3 - recommended unit: µg/m3","H3C-(CH2)3-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-(CH2)3-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/487","pentenes (air)","Pentenes - recommended unit: pptv","Pentenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pptv",,"Pentenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/488","perylene (air+aerosol)","Perylene - recommended unit: ng/m3","Perylene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Perylene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/49","Vanadium (aerosol)","V - recommended unit: ng/m3","V","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"V",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/491","phenyletanone (air)","Acetophenone - recommended unit: µg/m3","Acetophenone","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Acetophenone",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","Particulate matter < 10 µm (aerosol)","PM10 - recommended unit: µg/m3","PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH621N","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62C14","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62IR","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenHVS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020heated","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020unheated","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/enviroMP101M","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/enviroMPSI100","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM107","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM180","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM365","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaFH621R","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/kimoto168s","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/mcvCAV-Amb","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/mcvCAV-AMSb","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisSM200","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400A","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405D","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405DF-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405F-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP",,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,"PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/50","Gaseous nitric acid (air)","HNO3 - recommended unit: µg/m3","HNO3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HNO3",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012","Lead in PM10 (aerosol)","Pb in PM10 - recommended unit: µg/m3","Pb in PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,"Pb in PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5013","Mercury in PM10 (aerosol)","Hg in PM10 - recommended unit: ng/m3","Hg in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5014","Cadmium in PM10 (aerosol)","Cd in PM10 - recommended unit: ng/m3","Cd in PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,,"Cd in PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5015","Nickel in PM10 (aerosol)","Ni in PM10 - recommended unit: ng/m3","Ni in PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,,"Ni in PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5016","Chromium in PM10 (aerosol)","Cr in PM10 - recommended unit: ng/m3","Cr in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Cr in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5017","Manganese in PM10 (aerosol)","Mn in PM10 - recommended unit: ng/m3","Mn in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Mn in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5018","Arsenic in PM10 (aerosol)","As in PM10 - recommended unit: ng/m3","As in PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,,"As in PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/502","propanal (air)","Propanal - recommended unit: µg/m3","Propanal","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Propanal",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029","Benzo(a)pyrene in PM10 (aerosol)","BaP in PM10 - recommended unit: ng/m3","BaP in PM10","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,,"BaP in PM10","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/503","Propane (air)","H3C-CH2-CH3 - recommended unit: µg/m3","H3C-CH2-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-CH2-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/504","propanone (air)","Acetone - recommended unit: µg/m3","Acetone","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Acetone",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5045","Ammonium in PM10 (aerosol)","NH4+ in PM10 - recommended unit: µg/m3","NH4+ in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"NH4+ in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5046","Nitrate in PM10 (aerosol)","NO3- in PM10 - recommended unit: µg/m3","NO3- in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"NO3- in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5047","sulphate in PM10 (aerosol)","SO42- in PM10 - recommended unit: µg/m3","SO42-  in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"SO42-  in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5048","Selenium in PM10 (aerosol)","Se in PM10 - recommended unit: ng/m3","Se in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Se in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5049","Vanedium in PM10 (aerosol)","V in PM10 - recommended unit: ng/m3","V in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"V in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/505","Propene (air)","CH2=CH-CH3 - recommended unit: µg/m3","CH2=CH-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"CH2=CH-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5063","Zinc in PM10 (aerosol)","Zn in PM10 - recommended unit: ng/m3","Zn in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Zn in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5064","Cobalt in PM10 (aerosol)","Co in PM10 - recommended unit: ng/m3","Co in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Co in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5065","Iron in PM10 (aerosol)","Fe in PM10 - recommended unit: ng/m3","Fe in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fe in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5073","Copper in PM10 (aerosol)","Cu in PM10 - recommended unit: ng/m3","Cu in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Cu in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/508","retene (air+aerosol)","Retene - recommended unit: ng/m3","Retene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Retene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/51","HC C2-C6(excl. AROM. & CHLH) (air+aerosol)","HC C2-C6(excl. AROM. & CHLH) - recommended unit: µg/m3","HC C2-C6(excl. AROM. & CHLH)","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HC C2-C6(excl. AROM. & CHLH)",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5129","Benzo(a)pyrene in PM10 (air+aerosol)","BaP in PM10 - recommended unit: ng/m3","BaP in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"BaP in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/517","sum_PCB (precip)","sum-PCB - recommended unit: ng/l","sum-PCB","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"sum-PCB",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/52","HC > C6 (excl. AROM. & CHLH) (air+aerosol)","HC > C6 (excl. AROM. & CHLH) - recommended unit: µg/m3","HC > C6 (excl. AROM. & CHLH)","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"HC > C6 (excl. AROM. & CHLH)",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/520","sum_sulph_diox_sulphate (air+aerosol)","SO2 + SO4-- - recommended unit: µg S/m3","SO2 + SO4--","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ugS.m-3",,"SO2 + SO4--",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/53","Aromatics (except C6H6) (air)","Aromatics (except C6H6) - recommended unit: µg/m3","Aromatics (except C6H6)","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Aromatics (except C6H6)",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5380","Benzo(b,j,k)fluoranthene in PM10 (aerosol)","Benzo(b,j,k)fluorantheneInPM1 - recommended unit: ng/m3","Benzo(b,j,k)fluorantheneInPM1","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b,j,k)fluorantheneInPM1",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/54","Chlorinated hydrocarbons (air)","Chlorinated hydrocarbons - recommended unit: µg/m3","Chlorinated hydrocarbons","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Chlorinated hydrocarbons",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5418","Dibenzo(ac+ah)anthracene in PM10 (aerosol)","Dibenzo(ac+ah)anthracene in PM10 - recommended unit: ng/m3","Dibenzo(ac+ah)anthracene in PM10","2013-12-10","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5419","Dibenzo(ah)anthracene in PM10 (aerosol)","Dibenzo(ah)anthracene in PM10 - recommended unit: ng/m3","Dibenzo(ah)anthracene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ah)anthracene in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5480","Benzo(b,j)fluoranthene in PM10 (aerosol)","Benzo(b,j)fluorantheneInPM10 - recommended unit: ng/m3","Benzo(b,j)fluorantheneinPM10","2013-10-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5609","Benzo(a)anthracene in PM10 (air+aerosol)","Benzo(a)anthracene in PM10 - recommended unit: ng/m3","Benzo(a)anthracene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(a)anthracene in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5610","Benzo(a)anthracene in PM10 (aerosol)","Benzo(a)anthracene in PM10 - recommended unit: ng/m3","Benzo(a)anthracene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(a)anthracene in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5616","Benzo(b)fluoranthene in PM10 (air+aerosol)","Benzo(b)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(b)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b)fluoranthene in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617","Benzo(b)fluoranthene in PM10 (aerosol)","Benzo(b)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(b)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b)fluoranthene in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5625","Benzo(k)fluoranthene in PM10 (air+aerosol)","Benzo(k)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(k)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(k)fluoranthene in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5626","Benzo(k)fluoranthene in PM10 (aerosol)","Benzo(k)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(k)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(k)fluoranthene in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5629","calcium in PM10 (aerosol)","Ca2+ in PM10 - recommended unit: µg/m3","Ca2+ in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Ca2+ in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5631","chloride in PM10 (aerosol)","Cl- in PM10 - recommended unit: µg/m3","Cl- in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Cl- in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5654","indeno_123cd_pyrene in PM10 (air+aerosol)","Indeno-(1,2,3-cd)pyrene in PM - recommended unit: ng/m3","Indeno-(1,2,3-cd)pyrene in PM","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Indeno-(1,2,3-cd)pyrene in PM",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5655","indeno_123cd_pyrene in PM10 (aerosol)","Indeno-(1,2,3-cd)pyrene in PM - recommended unit: ng/m3","Indeno-(1,2,3-cd)pyrene in PM","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Indeno-(1,2,3-cd)pyrene in PM",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5657","potassium in PM10 (aerosol)","K+ in PM10 - recommended unit: µg/m3","K+ in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"K+ in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5659","magnesium in PM10 (aerosol)","Mg2+ in PM10 - recommended unit: µg/m3","Mg2+ in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Mg2+ in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5668","sodium in PM10 (aerosol)","Na+ in PM10 - recommended unit: µg/m3","Na+  in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Na+  in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759","Benzo(j)fluoranthene in PM10 (aerosol)","Benzo(j)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(j)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(j)fluoranthene in PM10",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5762","Benzo(j)fluoranthene in PM10 (air+aerosol)","Benzo(j)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(j)fluoranthene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(j)fluoranthene in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5763","Dibenzo(ah)anthracene in PM10 (air+aerosol)","Dibenzo(ah)anthracene in PM10 - recommended unit: ng/m3","Dibenzo(ah)anthracene in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ah)anthracene in PM10",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5771","Elemental carbon in PM10 (aerosol)","EC in PM10 - recommended unit: µg/m3","EC in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"EC in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5772","Organic carbon in PM10 (aerosol)","OC in PM10 - recommended unit: µg/m3","OC in PM10","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"OC in PM10",,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6","Black smoke (air)","BS - recommended unit: µg/m3","BS","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"BS",,"Reciprocal exchange",
